1.000000000000000000e+00,1.958333333333333481e+00,2.916666666666666963e+00,3.875000000000000000e+00,4.833333333333333925e+00,5.791666666666666963e+00,6.750000000000000000e+00,7.708333333333333925e+00,8.666666666666667851e+00,9.625000000000000000e+00,1.058333333333333393e+01,1.154166666666666785e+01,1.250000000000000000e+01,1.345833333333333393e+01,1.441666666666666785e+01,1.537500000000000000e+01,1.633333333333333570e+01,1.729166666666666785e+01,1.825000000000000000e+01,1.920833333333333570e+01,2.016666666666666785e+01,2.112500000000000000e+01,2.208333333333333570e+01,2.304166666666666785e+01
1.290000000000000000e+02,3.400000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
