2.000000000000000111e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.999999999999999556e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00
-1.225820494620663892e+00,-1.188598354700862725e+00,-1.173097442666101164e+00,-1.100371333328028722e+00,-1.143333633664720184e+00,-1.096673911923234046e+00,-1.159961856198326258e+00,-1.023763656086373208e+00,-1.039918799389548010e+00
