1.000000000000000000e+00,1.941176470588235281e+00,2.882352941176470562e+00,3.823529411764705621e+00,4.764705882352941124e+00,5.705882352941176627e+00,6.647058823529411242e+00,7.588235294117646745e+00,8.529411764705882248e+00,9.470588235294117752e+00,1.041176470588235325e+01,1.135294117647058876e+01,1.229411764705882248e+01,1.323529411764705799e+01,1.417647058823529349e+01,1.511764705882352899e+01,1.605882352941176450e+01
1.290000000000000000e+02,3.400000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
