1.000000000000000000e+00,1.928571428571428603e+00,2.857142857142857206e+00,3.785714285714285587e+00,4.714285714285714413e+00,5.642857142857143238e+00,6.571428571428571175e+00,7.500000000000000000e+00,8.428571428571428825e+00,9.357142857142857650e+00,1.028571428571428648e+01,1.121428571428571530e+01,1.214285714285714235e+01,1.307142857142857117e+01
1.290000000000000000e+02,3.800000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
