2.000000000000000111e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.999999999999999556e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00
-1.312404390014725530e+00,-1.296251271022464735e+00,-1.243041405146647405e+00,-1.242878044904587087e+00,-1.258627069549250743e+00,-1.222201880431362575e+00,-1.181389869692481165e+00,-1.114328301365638652e+00,-1.070050451325180951e+00
